"GZTD_taxonID","scientificName","acceptedNameUsageID","acceptedNameUsage","taxonRank","kingdom","phylum","class","order","family","genus","majorgroup","GZTD_nrecords","SpecCode"
5072,"Frillagalma vityazi","urn:lsid:marinespecies.org:taxname:135488","Frillagalma vityazi Daniel, 1966","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Agalmatidae","Frillagalma","Siphonophore",8,89301
5074,"Gilia reticulata","urn:lsid:marinespecies.org:taxname:196593","Gilia reticulata (Totton, 1954)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Gilia","Siphonophore",7,86728
5076,"Halistemma","urn:lsid:marinespecies.org:taxname:135389","Halistemma Huxley, 1859","Genus","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Agalmatidae","Halistemma","Siphonophore",1,
5077,"Halistemma cupulifera","urn:lsid:marinespecies.org:taxname:287285","Halistemma cupulifera Lens & van Riemsdijk, 1908","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Agalmatidae","Halistemma","Siphonophore",1,44714
5078,"Halistemma rubrum","urn:lsid:marinespecies.org:taxname:135490","Halistemma rubrum (Vogt, 1852)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Agalmatidae","Halistemma","Siphonophore",6,44715
5079,"Halistemma striata","urn:lsid:marinespecies.org:taxname:135491","Halistemma striata Totton, 1965","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Agalmatidae","Halistemma","Siphonophore",2,86737
5081,"Heteropyramis crystallina","urn:lsid:marinespecies.org:taxname:135415","Heteropyramis crystallina (Moser, 1925)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Clausophyidae","Heteropyramis","Siphonophore",5,86727
5082,"Heteropyramis maculata","urn:lsid:marinespecies.org:taxname:135416","Heteropyramis maculata Moser, 1925","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Clausophyidae","Heteropyramis","Siphonophore",3,44641
5084,"Hippopodius","urn:lsid:marinespecies.org:taxname:135368","Hippopodius Quoy & Gaimard, 1827","Genus","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Hippopodiidae","Hippopodius","Siphonophore",1,
5085,"Hippopodius hippopus","urn:lsid:marinespecies.org:taxname:135449","Hippopodius hippopus (Forsskål, 1776)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Hippopodiidae","Hippopodius","Siphonophore",8,44673
5087,"Kephyes ovata","urn:lsid:marinespecies.org:taxname:387273","Kephyes ovata (Keferstein & Ehlers, 1860)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Clausophyidae","Kephyes","Siphonophore",3,
5088,"Lensia","urn:lsid:marinespecies.org:taxname:135365","Lensia Totton, 1932","Genus","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Siphonophore",4,
5089,"Lensia achilles","urn:lsid:marinespecies.org:taxname:135425","Lensia achilles Totton, 1941","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Siphonophore",10,44634
5090,"Lensia ajax","urn:lsid:marinespecies.org:taxname:287248","Lensia ajax Totton, 1941","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Siphonophore",3,44639
5091,"Lensia campanella","urn:lsid:marinespecies.org:taxname:196555","Lensia campanella (Moser, 1917)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Siphonophore",4,44640
5092,"Lensia challengeri","urn:lsid:marinespecies.org:taxname:287252","Lensia challengeri Totton, 1954","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Siphonophore",2,44648
5093,"Lensia conoidea","urn:lsid:marinespecies.org:taxname:135426","Lensia conoidea (Keferstein & Ehlers, 1860)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Siphonophore",14,44636
5094,"Lensia cossack","urn:lsid:marinespecies.org:taxname:135427","Lensia cossack Totton, 1941","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Siphonophore",3,44616
5095,"Lensia exeter","urn:lsid:marinespecies.org:taxname:135428","Lensia exeter Totton, 1941","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Siphonophore",3,86730
5096,"Lensia fowleri","urn:lsid:marinespecies.org:taxname:135429","Lensia fowleri (Bigelow, 1911)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Siphonophore",6,44615
5097,"Lensia grimaldii","urn:lsid:marinespecies.org:taxname:135430","Lensia grimaldii Leloup, 1933","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Siphonophore",3,44619
5098,"Lensia hardy","urn:lsid:marinespecies.org:taxname:387265","Lensia hardy Totton, 1941","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Siphonophore",2,86698
5099,"Lensia havock","urn:lsid:marinespecies.org:taxname:135431","Lensia havock Totton, 1941","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Siphonophore",5,44649
5100,"Lensia hostile","urn:lsid:marinespecies.org:taxname:135432","Lensia hostile Totton, 1941","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Siphonophore",5,44650
5101,"Lensia hotspur","urn:lsid:marinespecies.org:taxname:135433","Lensia hotspur Totton, 1941","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Siphonophore",3,44651
5102,"Lensia hunter","urn:lsid:marinespecies.org:taxname:287257","Lensia hunter Totton, 1941","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Siphonophore",2,86733
5103,"Lensia leloupi","urn:lsid:marinespecies.org:taxname:287261","Lensia leloupi Totton, 1954","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Siphonophore",2,86734
5104,"Lensia lelouveteau","urn:lsid:marinespecies.org:taxname:135434","Lensia lelouveteau Totton, 1941","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Siphonophore",3,44652
5105,"Lensia meteori","urn:lsid:marinespecies.org:taxname:135435","Lensia meteori (Leloup, 1934)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Siphonophore",4,44653
5106,"Lensia multicristata","urn:lsid:marinespecies.org:taxname:135436","Lensia multicristata (Moser, 1925)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Siphonophore",15,44638
5107,"Lensia subtilis","urn:lsid:marinespecies.org:taxname:135439","Lensia subtilis (Chun, 1886)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Siphonophore",4,44617
5108,"Lensia subtiloides","urn:lsid:marinespecies.org:taxname:135440","Lensia subtiloides (Lens & van Riemsdijk, 1908)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Siphonophore",4,44618
5110,"Lilyopsis medusa","urn:lsid:marinespecies.org:taxname:430685","Lilyopsis medusa (Metschnikoff & Metschnikoff, 1871)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Prayidae","Lilyopsis","Siphonophore",4,
5112,"Lychnagalma utricularia","urn:lsid:marinespecies.org:taxname:135492","Lychnagalma utricularia (Claus, 1879)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Agalmatidae","Lychnagalma","Siphonophore",2,
5113,"Maresearsia","urn:lsid:marinespecies.org:taxname:135373","Maresearsia Totton, 1954","Genus","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Prayidae","Maresearsia","Siphonophore",1,
5114,"Maresearsia praeclara","urn:lsid:marinespecies.org:taxname:135460","Maresearsia praeclara Totton, 1954","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Prayidae","Maresearsia","Siphonophore",5,86720
5116,"Marrus antarcticus","urn:lsid:marinespecies.org:taxname:135493","Marrus antarcticus Totton, 1954","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Agalmatidae","Marrus","Siphonophore",4,44709
5117,"Marrus orthocanna","urn:lsid:marinespecies.org:taxname:135494","Marrus orthocanna (Kramp, 1942)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Agalmatidae","Marrus","Siphonophore",6,44710
5119,"Melophysa melo","urn:lsid:marinespecies.org:taxname:135499","Melophysa melo (Quoy & Gaimard, 1827)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Agalmatidae","Melophysa","Siphonophore",2,86738
5120,"Muggiaea","urn:lsid:marinespecies.org:taxname:135366","Muggiaea Busch, 1851","Genus","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Muggiaea","Siphonophore",3,
5121,"Muggiaea atlantica","urn:lsid:marinespecies.org:taxname:135441","Muggiaea atlantica Cunningham, 1892","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Muggiaea","Siphonophore",39,44654
5122,"Muggiaea bargmannae","urn:lsid:marinespecies.org:taxname:135442","Muggiaea bargmannae Totton, 1954","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Muggiaea","Siphonophore",5,44655
5123,"Muggiaea kochii","urn:lsid:marinespecies.org:taxname:135444","Muggiaea kochii (Will, 1844)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Muggiaea","Siphonophore",6,
5124,"Nanomia","urn:lsid:marinespecies.org:taxname:135392","Nanomia A. Agassiz, 1865","Genus","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Agalmatidae","Nanomia","Siphonophore",4,
5125,"Nanomia bijuga","urn:lsid:marinespecies.org:taxname:135495","Nanomia bijuga (Delle Chiaje, 1844)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Agalmatidae","Nanomia","Siphonophore",20,44708
5126,"Nanomia cara","urn:lsid:marinespecies.org:taxname:135496","Nanomia cara Agassiz, 1865","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Agalmatidae","Nanomia","Siphonophore",5,44707
5128,"Nectadamas diomedeae","urn:lsid:marinespecies.org:taxname:135461","Nectadamas diomedeae (Bigelow, 1911)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Prayidae","Nectadamas","Siphonophore",10,86721
5129,"Nectadamas richardi","urn:lsid:marinespecies.org:taxname:135462","Nectadamas richardi Pugh, 1992","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Prayidae","Nectadamas","Siphonophore",4,
5131,"Nectopyramis","urn:lsid:marinespecies.org:taxname:135375","Nectopyramis Bigelow, 1911","Genus","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Prayidae","Nectopyramis","Siphonophore",1,
5132,"Nectopyramis natans","urn:lsid:marinespecies.org:taxname:135463","Nectopyramis natans (Bigelow, 1911)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Prayidae","Nectopyramis","Siphonophore",3,44675
5133,"Nectopyramis thetis","urn:lsid:marinespecies.org:taxname:135465","Nectopyramis thetis Bigelow, 1911","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Prayidae","Nectopyramis","Siphonophore",10,44676
5135,"Physalia physalis","urn:lsid:marinespecies.org:taxname:135479","Physalia physalis (Linnaeus, 1758)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Physaliidae","Physalia","Siphonophore",7,44728
5138,"Physophora","urn:lsid:marinespecies.org:taxname:135397","Physophora Forsskål, 1775","Genus","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Physophoridae","Physophora","Siphonophore",1,
5139,"Physophora hydrostatica","urn:lsid:marinespecies.org:taxname:135504","Physophora hydrostatica Forsskål, 1775","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Physophoridae","Physophora","Siphonophore",7,44692
5141,"Praya","urn:lsid:marinespecies.org:taxname:135376","Praya Quoy & Gaimard in de Blainville, 1834","Genus","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Prayidae","Praya","Siphonophore",3,
5142,"Praya dubia","urn:lsid:marinespecies.org:taxname:135466","Praya dubia (Quoy & Gaimard, 1833)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Prayidae","Praya","Siphonophore",12,44678
5143,"Praya reticulata","urn:lsid:marinespecies.org:taxname:135467","Praya reticulata (Bigelow, 1911)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Prayidae","Praya","Siphonophore",10,44677
5144,"Prayidae","urn:lsid:marinespecies.org:taxname:135340","Prayidae Kölliker, 1853","Family","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Prayidae",,"Siphonophore",7,
5148,"Pyrostephos vanhoeffeni","urn:lsid:marinespecies.org:taxname:231599","Pyrostephos vanhoeffeni Moser, 1925","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Pyrostephidae","Pyrostephos","Siphonophore",4,2384662
5149,"Resomia","urn:lsid:marinespecies.org:taxname:708920","Resomia Pugh, 2006","Genus","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Resomiidae","Resomia","Siphonophore",1,
5150,"Resomia convoluta","urn:lsid:marinespecies.org:taxname:290967","Resomia convoluta (Moser, 1925)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Resomiidae","Resomia","Siphonophore",2,
5152,"Rhizophysa","urn:lsid:marinespecies.org:taxname:135384","Rhizophysa Péron & Lesueur, 1807","Genus","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Rhizophysidae","Rhizophysa","Siphonophore",1,
5153,"Rhizophysa eysenhardtii","urn:lsid:marinespecies.org:taxname:135481","Rhizophysa eysenhardtii Gegenbaur, 1859","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Rhizophysidae","Rhizophysa","Siphonophore",2,
5154,"Rhizophysa filiformis","urn:lsid:marinespecies.org:taxname:135482","Rhizophysa filiformis (Forsskål, 1775)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Rhizophysidae","Rhizophysa","Siphonophore",3,44727
5157,"Rhodalia miranda","urn:lsid:marinespecies.org:taxname:290984","Rhodalia miranda Haeckel, 1888","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Rhodaliidae","Rhodalia","Siphonophore",2,77626
5159,"Rosacea","urn:lsid:marinespecies.org:taxname:135379","Rosacea Quoy & Gaimard, 1827","Genus","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Prayidae","Rosacea","Siphonophore",1,
5160,"Rosacea cymbiformis","urn:lsid:marinespecies.org:taxname:135470","Rosacea cymbiformis (Delle Chiaje, 1830)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Prayidae","Rosacea","Siphonophore",9,44681
5161,"Rosacea plicata","urn:lsid:marinespecies.org:taxname:135471","Rosacea plicata Bigelow, 1911","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Prayidae","Rosacea","Siphonophore",12,44679
5163,"Rudjakovia plicata","urn:lsid:marinespecies.org:taxname:290999","Rudjakovia plicata Margulis, 1982","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Pyrostephidae","Rudjakovia","Siphonophore",1,
5164,"Siphonophorae","urn:lsid:marinespecies.org:taxname:1371","Siphonophorae Eschscholtz, 1829","Order","Animalia","Cnidaria","Hydrozoa","Siphonophorae",,,"Siphonophore",1,
5165,"Sphaeronectes","urn:lsid:marinespecies.org:taxname:135381","Sphaeronectes Huxley, 1859","Genus","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Sphaeronectidae","Sphaeronectes","Siphonophore",2,
5166,"Sphaeronectes irregularis","urn:lsid:marinespecies.org:taxname:135478","Sphaeronectes irregularis (Claus, 1873)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Sphaeronectidae","Sphaeronectes","Siphonophore",1,89317
5167,"Sphaeronectes koellikeri","urn:lsid:marinespecies.org:taxname:152189","Sphaeronectes koellikeri Huxley, 1859","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Sphaeronectidae","Sphaeronectes","Siphonophore",16,166232
5169,"Stephanomia amphytridis","urn:lsid:marinespecies.org:taxname:387271","Stephanomia amphytridis Lesueur & Petit, 1807","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Agalmatidae","Stephanomia","Siphonophore",1,44713
5171,"Stephanophyes superba","urn:lsid:marinespecies.org:taxname:135473","Stephanophyes superba Chun, 1888","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Prayidae","Stephanophyes","Siphonophore",1,44687
5172,"Sulculeolaria","urn:lsid:marinespecies.org:taxname:135367","Sulculeolaria Blainville, 1830","Genus","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Sulculeolaria","Siphonophore",2,
5173,"Sulculeolaria biloba","urn:lsid:marinespecies.org:taxname:135445","Sulculeolaria biloba (Sars, 1846)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Sulculeolaria","Siphonophore",11,44668
5174,"Sulculeolaria chuni","urn:lsid:marinespecies.org:taxname:135446","Sulculeolaria chuni (Lens & van Riemsdijk, 1908)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Sulculeolaria","Siphonophore",5,44666
5175,"Sulculeolaria monoica","urn:lsid:marinespecies.org:taxname:196553","Sulculeolaria monoica (Chun, 1888)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Sulculeolaria","Siphonophore",3,44669
5176,"Sulculeolaria quadrivalvis","urn:lsid:marinespecies.org:taxname:135447","Sulculeolaria quadrivalvis de Blainville, 1830","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Sulculeolaria","Siphonophore",13,44667
5177,"Sulculeolaria turgida","urn:lsid:marinespecies.org:taxname:135448","Sulculeolaria turgida (Gegenbaur, 1854)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Sulculeolaria","Siphonophore",5,44670
5179,"Vogtia","urn:lsid:marinespecies.org:taxname:135369","Vogtia Kölliker, 1853","Genus","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Hippopodiidae","Vogtia","Siphonophore",1,
5180,"Vogtia glabra","urn:lsid:marinespecies.org:taxname:135450","Vogtia glabra Bigelow, 1918","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Hippopodiidae","Vogtia","Siphonophore",7,44643
5181,"Vogtia pentacantha","urn:lsid:marinespecies.org:taxname:135451","Vogtia pentacantha Kölliker, 1853","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Hippopodiidae","Vogtia","Siphonophore",8,44644
5182,"Vogtia serrata","urn:lsid:marinespecies.org:taxname:135452","Vogtia serrata (Moser, 1915)","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Hippopodiidae","Vogtia","Siphonophore",14,44642
5183,"Vogtia spinosa","urn:lsid:marinespecies.org:taxname:135453","Vogtia spinosa Keferstein & Ehlers, 1861","Species","Animalia","Cnidaria","Hydrozoa","Siphonophorae","Hippopodiidae","Vogtia","Siphonophore",12,44672
5185,"Brooksia rostrata","urn:lsid:marinespecies.org:taxname:137256","Brooksia rostrata (Traustedt, 1893)","Species","Animalia","Chordata","Thaliacea","Salpida","Salpidae","Brooksia","Thaliacean",4,55869
5186,"Cyclosalpa","urn:lsid:marinespecies.org:taxname:137227","Cyclosalpa de Blainville, 1827","Genus","Animalia","Chordata","Thaliacea","Salpida","Salpidae","Cyclosalpa","Thaliacean",89,
5187,"Cyclosalpa affinis","urn:lsid:marinespecies.org:taxname:137257","Cyclosalpa affinis (Chamisso, 1819)","Species","Animalia","Chordata","Thaliacea","Salpida","Salpidae","Cyclosalpa","Thaliacean",47,55870
5188,"Cyclosalpa bakeri","urn:lsid:marinespecies.org:taxname:266534","Cyclosalpa bakeri Ritter, 1905","Species","Animalia","Chordata","Thaliacea","Salpida","Salpidae","Cyclosalpa","Thaliacean",138,55871
5189,"Cyclosalpa floridana","urn:lsid:marinespecies.org:taxname:137258","Cyclosalpa floridana (Apstein, 1894)","Species","Animalia","Chordata","Thaliacea","Salpida","Salpidae","Cyclosalpa","Thaliacean",12,55872
5190,"Cyclosalpa pinnata","urn:lsid:marinespecies.org:taxname:137260","Cyclosalpa pinnata (Forskål, 1775)","Species","Animalia","Chordata","Thaliacea","Salpida","Salpidae","Cyclosalpa","Thaliacean",10,55875
5191,"Cyclosalpa polae","urn:lsid:marinespecies.org:taxname:137261","Cyclosalpa polae Sigl, 1912","Species","Animalia","Chordata","Thaliacea","Salpida","Salpidae","Cyclosalpa","Thaliacean",12,55876
5192,"Cyclosalpa sewelli","urn:lsid:marinespecies.org:taxname:266537","Cyclosalpa sewelli Metcalf, 1927","Species","Animalia","Chordata","Thaliacea","Salpida","Salpidae","Cyclosalpa","Thaliacean",2,55878
